date,price,bedrooms,bathrooms,sqft_living,sqft_log,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
27/6/2014 00:00,397000,5,1,1170,6757,1,no,800,370,1944,,14327 24th Ave NE,Seattle,WA 98125,USA
7/5/2014 00:00,500000,2,1,1010,3885,1.5,no,1010,0,1906,1990,331 22nd Ave E,Seattle,WA 98112,USA
27/6/2014 00:00,295000,1,1,700,2500,1,no,700,0,1907,,4108 25th Ave SW,Seattle,WA 98106,USA
27/6/2014 00:00,234000,4,1,1390,18000,1,no,1390,0,1955,2013,3915 S 238th St,Kent,WA 98032,USA
27/6/2014 00:00,459000,4,3,2530,10000,2,no,2530,0,2013,1923,111 S 192nd St,Burien,WA 98148,USA
27/6/2014 00:00,246950,3,3,1670,4440,1,no,1670,0,2014,,495 Petersen Dr E,Enumclaw,WA 98022,USA
27/6/2014 00:00,288790,4,2,1350,942,3,no,1350,0,2008,,916 4th Ave NE,Issaquah,WA 98029,USA
1/7/2014 00:00,500000,2,1,950,4500,1,no,850,100,1926,2003,4024 Phinney Ave N,Seattle,WA 98103,USA
28/6/2014 00:00,234000,3,1,1040,8128,1,no,1040,0,1983,2009,26720 NE Stewart St,Duvall,WA 98019,USA
24/5/2014 00:00,501000,2,1,1010,4320,1,no,1010,0,1924,1956,7550 Roosevelt Way NE,Seattle,WA 98115,USA
28/6/2014 00:00,300000,4,1,1370,8499,1,no,1370,0,1949,1998,14709 26th Ave NE,Shoreline,WA 98155,USA
28/6/2014 00:00,339900,3,1,1200,9087,1,no,1200,0,1969,,8860 122nd Ct SE,Newcastle,WA 98056,USA
29/6/2014 00:00,345000,3,2,1610,15005,1,no,1610,0,1986,,31907 NE 102nd Pl,Carnation,WA 98014,USA
29/6/2014 00:00,265000,3,1,1800,7650,1,no,1800,0,1957,,600 Jefferson Ave NE,Renton,WA 98056,USA
30/6/2014 00:00,250000,3,2,1440,9220,1,no,1440,0,1965,1993,25816 13th Pl S,Des Moines,WA 98198,USA
30/6/2014 00:00,1200000,4,2,2120,3360,2,no,2120,0,1905,2010,420 17th Ave E,Seattle,WA 98112,USA
10/7/2014 00:00,505000,2,1,1240,57000,1,no,1240,0,1962,2003,21014 SE 14th Pl,Sammamish,WA 98075,USA
30/6/2014 00:00,1165000,3,3,3790,5001,2,no,2810,980,1989,,3809 E Alder St,Seattle,WA 98122,USA
30/6/2014 00:00,370000,3,1,1320,7341,1,no,1320,0,1982,,14744 31st Ave NE,Shoreline,WA 98155,USA
30/6/2014 00:00,263400,4,2,1360,60548,1,no,960,400,1960,2012,36656 55th Pl S,Auburn,WA 98001,USA
19/6/2014 00:00,506000,2,1,1570,8210,1,no,1150,420,1952,,12723 11th Ave NW,Seattle,WA 98177,USA
30/6/2014 00:00,535000,3,1,1580,6300,1,no,1180,400,1925,2002,2108 W Bertona St,Seattle,WA 98199,USA
30/6/2014 00:00,490000,4,3,2330,3497,2,no,1920,410,2003,,5294-5296 19th Pl S,Seattle,WA 98108,USA
8/5/2014 00:00,515000,2,1,1060,4960,1,no,1060,0,1926,2003,8230 Corliss Ave N,Seattle,WA 98103,USA
23/5/2014 00:00,515000,2,1,1680,6500,1,no,1140,540,1941,1998,5906 44th Ave SW,Seattle,WA 98136,USA
1/7/2014 00:00,515000,2,1,1050,5000,1,no,1050,0,1907,,5609 9th Ave NW,Seattle,WA 98107,USA
30/6/2014 00:00,480000,4,3,2440,9664,2,no,1890,550,1981,2013,18713 66th Ave NE,Kenmore,WA 98028,USA
30/6/2014 00:00,308000,3,1,1010,8800,1,no,1010,0,1954,1979,5968 44th Ave S,Seattle,WA 98118,USA
4/6/2014 00:00,519000,2,1,830,2820,1,no,830,0,1920,,8216 Linden Ave N,Seattle,WA 98103,USA
16/6/2014 00:00,524000,2,1,1120,2000,1.5,no,1120,0,1910,2006,159 Fulton St,Seattle,WA 98109,USA
30/6/2014 00:00,349810,3,1,960,8855,1,no,960,0,1958,1972,137 NE 193rd St,Shoreline,WA 98155,USA
23/6/2014 00:00,525000,2,1,1080,3500,1,no,1080,0,1924,2011,5130 Palatine Ave N,Seattle,WA 98103,USA
30/6/2014 00:00,500000,4,3,3720,15048,3,no,3720,0,1979,2014,10218 147th Ave SE,Renton,WA 98059,USA
30/6/2014 00:00,570000,3,2,1890,29185,1,no,1470,420,1949,2013,12933 SE 46th Ln,Bellevue,WA 98006,USA
30/6/2014 00:00,435000,4,2,1880,3840,1,no,970,910,1904,,1101 23rd Ave S,Seattle,WA 98144,USA
30/6/2014 00:00,765000,5,3,2870,5700,1,no,1950,920,1964,2000,4520 Sunnyside Ave N,Seattle,WA 98103,USA
1/7/2014 00:00,314500,3,2,2050,13303,1,no,2050,0,1993,,37128 19th Way S,Federal Way,WA 98003,USA
1/7/2014 00:00,349500,3,2,1270,3600,1,no,1270,0,1963,2008,2709 E Marion St,Seattle,WA 98122,USA
1/7/2014 00:00,165050,3,1,1200,8514,1,no,1200,0,1959,1989,1419 Farrelly St,Enumclaw,WA 98022,USA
7/5/2014 00:00,526000,2,2,1550,2400,1.5,no,1550,0,1900,1971,3845 Whitman Ave N,Seattle,WA 98103,USA
1/7/2014 00:00,307000,3,1,1150,6000,1.5,no,1150,0,1927,2011,227 W 2nd St,North Bend,WA 98045,USA
1/7/2014 00:00,241000,3,2,1770,7000,1,no,1770,0,1986,,30027 58th Pl S,Auburn,WA 98001,USA
13/5/2014 00:00,530000,2,2,1680,4950,1,no,1680,0,2006,,23726 NE 134th Pl,Redmond,WA 98053,USA
1/7/2014 00:00,280000,3,1,1090,10710,1,no,1090,0,1962,,1048 Redmond Ave NE,Renton,WA 98056,USA
1/7/2014 00:00,1014250,3,1,1640,12855,1.5,no,1500,140,1920,,720 96th Ave NE,Bellevue,WA 98004,USA
1/7/2014 00:00,563000,4,1,1410,3376,1.5,no,1410,0,1911,1984,621 NW 44th St,Seattle,WA 98107,USA
1/7/2014 00:00,245000,3,2,1190,4072,1.5,no,1190,0,1907,,8301-8399 47th Ave S,Seattle,WA 98118,USA
1/7/2014 00:00,590000,3,2,1410,6413,1,no,910,500,1947,1988,7264 27th Ave NE,Seattle,WA 98115,USA
1/7/2014 00:00,695000,3,2,2500,4080,1.5,no,1680,820,1922,1956,922 N 72nd St,Seattle,WA 98103,USA
5/5/2014 00:00,531000,2,3,1270,1175,2,no,1110,160,2000,,1411 N 48th St,Seattle,WA 98103,USA
1/7/2014 00:00,660000,3,2,2570,28500,1,no,1970,600,1983,2009,15031 NE 144th St,Redmond,WA 98052,USA
21/5/2014 00:00,535000,2,1,1030,4841,1,no,920,110,1939,1969,1317 N 79th St,Seattle,WA 98103,USA
27/5/2014 00:00,535000,2,1,1040,5527,1,no,1040,0,1951,1994,6559 42nd Ave NE,Seattle,WA 98115,USA
14/5/2014 00:00,543000,2,2,2370,217800,1.5,no,1600,770,1992,,11400-11598 SE 114th Pl,Issaquah,WA 98027,USA
1/7/2014 00:00,406000,4,1,1580,8475,1.5,no,1580,0,1928,,10041 64th Ave S,Seattle,WA 98178,USA
1/7/2014 00:00,620000,4,3,2130,6325,1,no,1440,690,1948,1985,4002 50th Ave SW,Seattle,WA 98116,USA
1/7/2014 00:00,401000,3,2,1240,11172,1,no,1000,240,1984,,3027 230th Pl NE,Sammamish,WA 98074,USA
1/7/2014 00:00,581000,4,1,1630,2566,1.5,no,1630,0,1921,2000,1819-1827 25th Ave,Seattle,WA 98122,USA
1/7/2014 00:00,476000,4,3,2890,6885,1,no,1590,1300,1945,2013,6516 43rd Ave NE,Seattle,WA 98115,USA
10/7/2014 00:00,545000,2,2,2930,14057,1,no,1680,1250,1980,,22514 101st Ln SW,Vashon,WA 98070,USA
5/6/2014 00:00,546000,2,1,970,3400,1,no,970,0,1924,2011,2707 Queen Anne Ave N,Seattle,WA 98109,USA
2/7/2014 00:00,255000,4,2,2430,8960,1,no,1430,1000,1960,2012,8019 S 117th St,Seattle,WA 98178,USA
2/7/2014 00:00,453000,3,2,1660,15050,1,no,1260,400,1983,2009,13417 110th Pl NE,Kirkland,WA 98034,USA
2/7/2014 00:00,260000,4,2,1620,7992,2,no,1620,0,1975,,23109 125th Ave SE,Kent,WA 98031,USA
2/7/2014 00:00,659000,4,2,2090,10800,1,no,2090,0,1951,1999,3738 86th Ave SE,Mercer Island,WA 98040,USA
2/7/2014 00:00,223000,3,2,1110,7231,1,no,1110,0,1991,,22124 112th Pl SE,Kent,WA 98031,USA
2/7/2014 00:00,489000,3,3,3700,10375,2,no,3700,0,1982,,3309 S 194th St,SeaTac,WA 98188,USA
2/7/2014 00:00,480000,3,2,1470,10052,1,no,1470,0,1956,,13341 12th Ave NE,Seattle,WA 98125,USA
2/7/2014 00:00,185000,5,1,1590,6700,1.5,no,1090,500,1942,1999,10626 12th Ave SW,Seattle,WA 98146,USA
2/7/2014 00:00,411000,4,2,2370,76665,2,no,2370,0,1978,2000,35516 44th Ave S,Auburn,WA 98001,USA
2/7/2014 00:00,265000,4,3,1940,8170,1,no,1940,0,1948,,15022 25th Ave NE,Shoreline,WA 98155,USA
2/7/2014 00:00,720000,4,3,3550,12327,1.5,no,2180,1370,1990,,17325 102nd Ave NE,Bothell,WA 98011,USA
5/5/2014 00:00,549000,2,1,1140,5400,1,no,1140,0,1908,,209 30th Ave E,Seattle,WA 98112,USA
2/7/2014 00:00,545000,3,2,1340,7200,1.5,no,1340,0,1923,,4714 54th Ave S,Seattle,WA 98118,USA
2/7/2014 00:00,600000,5,2,2190,9072,1,no,1110,1080,1965,,14314 NE 72nd St,Redmond,WA 98052,USA
24/6/2014 00:00,549000,2,1,2034,13392,1,yes,1159,875,1947,,13013 SW Bachelor Rd,Vashon,WA 98070,USA
16/5/2014 00:00,551000,2,2,2260,9604,1,no,2260,0,1990,2009,9930 NE 197th St,Bothell,WA 98011,USA
2/7/2014 00:00,625000,3,3,1820,1641,3,no,1540,280,2006,,10 W Etruria St,Seattle,WA 98119,USA
2/7/2014 00:00,475000,4,2,2100,13468,1,no,1050,1050,1962,,11719 33rd Pl NE,Seattle,WA 98125,USA
2/7/2014 00:00,262000,5,1,1870,7800,1,no,1580,290,1962,2003,903 S 101st St,Seattle,WA 98168,USA
3/5/2014 00:00,553000,2,1,900,5000,1,no,900,0,1944,,8053 29th Ave NW,Seattle,WA 98117,USA
2/7/2014 00:00,305000,3,1,1580,7424,1,no,1010,570,1962,2003,12633 SE 158th St,Renton,WA 98058,USA
7/7/2014 00:00,558000,2,2,1580,5750,1,no,790,790,1910,,4052 41st Ave SW,Seattle,WA 98116,USA
18/6/2014 00:00,559000,2,1,1240,6400,1,no,1060,180,1938,,5927 35th Ave SW,Seattle,WA 98126,USA
3/7/2014 00:00,940000,4,2,2490,9525,2,no,2490,0,1968,,4558 91st Ave SE,Mercer Island,WA 98040,USA
3/7/2014 00:00,290000,3,1,1440,11250,1,no,1440,0,1967,2011,1901 Shattuck Ave S,Renton,WA 98055,USA
3/7/2014 00:00,267000,3,1,1740,10875,1,no,1020,720,1962,,4035 S 150th St,Tukwila,WA 98188,USA
3/7/2014 00:00,1195000,5,3,3420,18129,2,no,2540,880,1952,2005,7657-7801 E Mercer Way,Mercer Island,WA 98040,USA
,,,,,,,,,,,,,,,
3/7/2014 00:00,588000,5,3,2190,4900,2,no,1490,700,1940,,8314 Jones Ave NW,Seattle,WA 98117,USA
3/7/2014 00:00,390000,4,2,1900,76877,1,no,1900,0,2004,2003,17116 SE Covington Sawyer Rd,Kent,WA 98042,USA
8/5/2014 00:00,559950,2,2,1870,4950,1,no,1870,0,2006,,23733 NE Salal Pl,Redmond,WA 98053,USA
3/7/2014 00:00,715000,3,4,2080,2250,3,no,2080,0,1997,,4326 Greenwood Ave N,Seattle,WA 98103,USA
3/7/2014 00:00,529950,3,1,1240,5000,1.5,no,1240,0,1909,1988,820 NW 64th St,Seattle,WA 98107,USA
3/7/2014 00:00,265000,3,1,1020,8610,1,no,1020,0,1959,,3704 NE 9th Ct,Renton,WA 98056,USA
3/7/2014 00:00,1755000,3,2,2360,4800,2,no,2360,0,1909,2014,1242 15th Ave E,Seattle,WA 98112,USA
3/7/2014 00:00,610000,3,2,2300,13418,1,no,1430,870,1955,2005,335-345 105th Ave SE,Bellevue,WA 98004,USA
3/7/2014 00:00,341000,3,1,1390,4814,1.5,no,1390,0,1908,1988,8116 8th Ave NE,Seattle,WA 98115,USA
3/7/2014 00:00,220000,4,1,1200,6000,1.5,no,1200,0,1923,1998,7943 13th Ave SW,Seattle,WA 98106,USA
9/7/2014 00:00,560000,2,1,1010,9219,1,no,1010,0,1960,2001,1641-1699 4th St,Kirkland,WA 98033,USA
3/7/2014 00:00,1042031,4,5,4110,43560,2,no,4110,0,1978,2000,2808 120th Ave NE,Bellevue,WA 98005,USA
18/6/2014 00:00,564000,2,2,1690,4500,1,no,1690,0,2004,2003,23112 NE 127th Way,Redmond,WA 98053,USA
3/7/2014 00:00,850000,3,2,2470,8800,2,no,2470,0,1961,2004,3914 88th Ave SE,Mercer Island,WA 98040,USA
3/7/2014 00:00,519995,4,3,2590,6160,2,no,2590,0,2014,,14012 163rd Pl SE,Renton,WA 98059,USA
5/7/2014 00:00,671000,4,3,3130,5700,1.5,no,1750,1380,1953,,4222 NE 72nd St,Seattle,WA 98115,USA
15/5/2014 00:00,575000,2,1,1490,6000,1,no,1090,400,1946,,1106 25th Ave E,Seattle,WA 98112,USA
12/6/2014 00:00,575000,2,1,1510,4032,1.5,no,1310,200,1935,1974,2002 28th Ave W,Seattle,WA 98199,USA
7/7/2014 00:00,199990,3,1,1100,8560,1,no,1100,0,1961,2004,214 SW 305th St,Federal Way,WA 98023,USA
7/7/2014 00:00,548800,4,1,1660,4704,1.5,no,1260,400,1930,1997,8612 8th Ave NE,Seattle,WA 98115,USA
7/7/2014 00:00,870000,4,3,3040,36246,1.5,no,2680,360,1923,2014,200 E Lake Sammamish Pkwy NE,Sammamish,WA 98074,USA
7/7/2014 00:00,588000,3,2,1860,4777,2,no,1860,0,1908,,8222 16th Ave NE,Seattle,WA 98115,USA
7/7/2014 00:00,670000,6,3,4050,36171,2,no,2620,1430,1970,,14717 245th Ave SE,Issaquah,WA 98027,USA
9/6/2014 00:00,579000,2,2,1870,6275,1,no,1870,0,2003,,12524 231st Ave NE,Redmond,WA 98053,USA
7/7/2014 00:00,300000,4,3,2200,10800,1,no,2200,0,1960,2012,17237 129th Ave SE,Renton,WA 98058,USA
7/7/2014 00:00,300000,3,1,930,5160,1.5,no,930,0,1919,1934,8631 17th Ave SW,Seattle,WA 98106,USA
5/5/2014 00:00,580000,2,1,2540,7000,1,no,1320,1220,1942,,8624 Island Dr S,Seattle,WA 98118,USA
7/7/2014 00:00,215000,3,1,960,9563,1,no,960,0,1967,,1625 SW 351st St,Federal Way,WA 98023,USA
7/7/2014 00:00,320000,3,1,1120,10576,1,no,1120,0,1969,,17722 199th Ave NE,Woodinville,WA 98077,USA
7/7/2014 00:00,780000,4,2,2600,4800,1,no,1400,1200,1953,,1937 10th Ave W,Seattle,WA 98119,USA
7/7/2014 00:00,437500,3,2,1490,4800,2,no,1490,0,1948,1985,309 NW 89th St,Seattle,WA 98117,USA
5/5/2014 00:00,585000,2,1,1770,8640,1.5,no,1520,250,1949,1998,353 NW 88th St,Seattle,WA 98117,USA
7/7/2014 00:00,230000,3,1,1390,6000,1,no,1390,0,1954,2005,880 Monroe Ave NE,Renton,WA 98056,USA
8/5/2014 00:00,589900,2,3,3160,66646,2,no,3160,0,1993,,22819 NE 166th St,Woodinville,WA 98077,USA
7/7/2014 00:00,665000,5,2,2800,17788,1,no,1400,1400,1963,,7502 132nd Ave NE,Kirkland,WA 98033,USA
7/7/2014 00:00,631500,4,2,2530,5650,1.5,no,1910,620,1910,,2900-2998 Fairmount Ave SW,Seattle,WA 98116,USA
7/7/2014 00:00,570000,3,2,1640,2808,1,no,820,820,1924,,3209 S Charles St,Seattle,WA 98144,USA
7/7/2014 00:00,229500,3,1,1230,6000,1,no,1230,0,1967,,1605 21st St NE,Auburn,WA 98002,USA
8/7/2014 00:00,592350,2,2,1570,4665,1,no,1570,0,2006,,Adair Creek Trail,Redmond,WA 98053,USA
7/7/2014 00:00,1360000,4,3,5430,108900,2,no,5430,0,1987,,22701 NE 57th Ct,Redmond,WA 98053,USA
7/7/2014 00:00,328000,3,2,2250,7904,1.5,no,2250,0,1998,2006,1512 10th Ct NW,Auburn,WA 98001,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
8/7/2014 00:00,765000,4,4,3010,7221,2,no,3010,0,2004,2003,2828 277th Terrace SE,Sammamish,WA 98075,USA
8/7/2014 00:00,190000,3,1,910,10575,1,no,910,0,1968,,2536 S 365th Pl,Federal Way,WA 98003,USA
,,,,,,,,,,,,,,,
8/7/2014 00:00,479000,3,1,1340,13750,1,no,1340,0,1955,2009,14211 SE 37th St,Bellevue,WA 98006,USA
,,,,,,,,,,,,,,,
8/7/2014 00:00,160000,3,1,1350,8700,1.5,no,1350,0,1942,1999,17052 34th Ave S,SeaTac,WA 98188,USA
8/7/2014 00:00,326500,3,1,1060,7920,1,no,1060,0,1968,,4149-4399 19th Ave SW,Seattle,WA 98106,USA
8/7/2014 00:00,267000,3,1,1400,8100,1.5,no,1400,0,1944,,11520 36th Ave NE,Seattle,WA 98125,USA
8/7/2014 00:00,362000,5,3,1810,3000,2,no,1810,0,1998,2006,4519 33rd Ave S,Seattle,WA 98118,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
8/7/2014 00:00,371500,3,1,1650,6400,1,no,980,670,1954,1979,9233 25th Ave SW,Seattle,WA 98106,USA
8/7/2014 00:00,650000,4,3,3720,57499,1,no,1880,1840,2003,,4316 331st Ave NE,Carnation,WA 98014,USA
8/7/2014 00:00,440000,3,2,1860,217800,2,no,1860,0,1998,2006,9700 174th Ave SE,Renton,WA 98059,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
8/7/2014 00:00,210000,3,2,960,9380,1,no,960,0,1949,1998,13045 6th Pl SW,Seattle,WA 98146,USA
8/7/2014 00:00,410000,3,2,1320,6000,1.5,no,1320,0,1920,,2200 S Hanford St,Seattle,WA 98144,USA
8/7/2014 00:00,300000,3,1,1150,7314,1,no,1150,0,1960,2012,16940 NE 16th Pl,Bellevue,WA 98008,USA
8/7/2014 00:00,210000,3,1,1070,8179,1,no,1070,0,1949,1998,11247 11th Ave SW,Seattle,WA 98146,USA
8/7/2014 00:00,148226,3,1,1400,7360,1,no,1400,0,1968,,11626-11630 SE 323rd Pl,Auburn,WA 98092,USA
8/7/2014 00:00,711600,4,3,3580,9316,2.5,no,2370,1210,1991,,15502 SE 18th St,Bellevue,WA 98007,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
8/7/2014 00:00,115000,1,2,1150,9812,1,no,1150,0,1962,,34215 40th Ave S,Auburn,WA 98001,USA
8/7/2014 00:00,165000,1,1,850,8050,1,no,850,0,1906,,3510 S Holly St,Seattle,WA 98118,USA
8/7/2014 00:00,430000,3,2,1550,6039,1,no,830,720,1942,,6537 36th Ave SW,Seattle,WA 98126,USA
8/7/2014 00:00,201500,3,1,1320,5000,1.5,no,1320,0,1912,1994,4207 SW Manning St,Seattle,WA 98116,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
8/7/2014 00:00,599000,3,2,2560,14680,1,no,1330,1230,1987,2000,16604 NE 42nd Ct,Redmond,WA 98052,USA
,,,,,,,,,,,,,,,
8/7/2014 00:00,1135250,5,4,7320,217800,2,no,7320,0,1992,,19100 SE 174th St,Renton,WA 98058,USA
,,,,,,,,,,,,,,,
8/7/2014 00:00,205000,3,1,1180,8240,1,no,1180,0,1967,,30105 10th Ave S,Federal Way,WA 98003,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
9/7/2014 00:00,550000,3,2,1970,4166,2,no,1270,700,1929,,3608 34th Ave SW,Seattle,WA 98126,USA
9/7/2014 00:00,700000,3,1,1410,7200,2,no,1410,0,1901,,1122A 23rd Ave S,Seattle,WA 98144,USA
9/7/2014 00:00,660000,3,1,1240,3500,1,no,1240,0,1927,,768 N 75th St,Seattle,WA 98103,USA
9/7/2014 00:00,275000,4,2,2030,8426,2,no,2030,0,1944,,3515 S 137th St,Tukwila,WA 98168,USA
,,,,,,,,,,,,,,,
9/7/2014 00:00,226550,3,1,990,4440,1,no,990,0,1943,2002,9025 15th Ave SW,Seattle,WA 98106,USA
9/7/2014 00:00,250000,3,1,990,8062,1,no,990,0,1960,2001,20824-20836 Occidental Ave S,Des Moines,WA 98198,USA
,,,,,,,,,,,,,,,
9/7/2014 00:00,154950,4,1,1600,10183,1,no,1600,0,1966,,3516 O St SE,Auburn,WA 98002,USA
9/7/2014 00:00,275000,3,1,1200,7800,1,no,1200,0,1954,1979,9246 30th Ave SW,Seattle,WA 98126,USA
,,,,,,,,,,,,,,,
9/7/2014 00:00,306000,3,1,1450,7200,1,no,1010,440,1969,2010,10606 NE 143rd Pl,Kirkland,WA 98034,USA
,,,,,,,,,,,,,,,
9/7/2014 00:00,137124,3,1,960,27442,1,no,960,0,1970,,15416 SE Jones Rd,Renton,WA 98058,USA
9/7/2014 00:00,840000,3,2,2783,11177,2,no,2783,0,1910,1999,3672 SW Orchard St,Seattle,WA 98126,USA
9/7/2014 00:00,624800,3,2,2250,14274,1,no,1500,750,1964,,3726 Gallagher Hill Rd,Mercer Island,WA 98040,USA
9/7/2014 00:00,400000,3,2,1760,6875,1,no,1760,0,1967,,Brooktrails Trail 14,Woodinville,WA 98072,USA
,,,,,,,,,,,,,,,
9/7/2014 00:00,680000,3,2,1780,5720,1,no,980,800,1925,,537 N 70th St,Seattle,WA 98103,USA
9/7/2014 00:00,335500,3,1,1370,6780,2,no,1370,0,1930,1997,12008 35th Ave NE,Seattle,WA 98125,USA
9/7/2014 00:00,321500,1,1,730,1942,1,no,730,0,2008,,924 26th Ave S,Seattle,WA 98144,USA
9/7/2014 00:00,340000,3,1,1600,7324,1,no,1600,0,1958,1972,1496 Aberdeen Ave NE,Renton,WA 98056,USA
9/7/2014 00:00,550000,4,1,1440,3600,1.5,no,1440,0,1924,,3822 42nd Ave SW,Seattle,WA 98116,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
9/7/2014 00:00,625000,4,1,1600,5500,1.5,no,1600,0,1946,1989,9510 28th Ave NW,Seattle,WA 98117,USA
,,,,,,,,,,,,,,,
9/7/2014 00:00,2680000,5,3,4290,20445,2,no,4290,0,1985,,1209 Evergreen Point Rd,Medina,WA 98039,USA
9/7/2014 00:00,495000,3,2,2660,192099,1,no,2660,0,1964,,43600-43610 244th Ave SE,Enumclaw,WA 98022,USA
9/7/2014 00:00,215000,3,1,1200,7280,1,no,1200,0,1967,,4503 S 256th St,Kent,WA 98032,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
10/7/2014 00:00,350000,4,1,1170,8147,1.5,no,1170,0,1959,1989,3611 NE 137th St,Seattle,WA 98125,USA
10/7/2014 00:00,410000,3,1,1470,6500,1,no,1470,0,1953,1983,14429 22nd Ave SW,Burien,WA 98166,USA
10/7/2014 00:00,639000,4,2,1840,5419,1,no,920,920,1942,1982,3051 36th Ave W,Seattle,WA 98199,USA
10/7/2014 00:00,439000,4,2,1560,7500,1,no,1560,0,1968,,14206 119th Ave NE,Kirkland,WA 98034,USA
,,,,,,,,,,,,,,,
10/7/2014 00:00,657500,3,2,2320,10960,1,no,1510,810,1956,2001,12423 NE 6th Pl,Bellevue,WA 98005,USA
10/7/2014 00:00,850000,5,2,2310,13430,1.5,no,2310,0,1966,,3200 102nd Ave NE,Bellevue,WA 98004,USA
,,,,,,,,,,,,,,,
16/5/2014 00:00,254000,4,2,1510,4235,1,no,1510,0,1955,2005,3015 S Graham St,Seattle,WA 98108,USA
6/6/2014 00:00,445000,4,2,1470,8395,1,no,1470,0,1965,,16720 NE 23rd Pl,Bellevue,WA 98008,USA
,,,,,,,,,,,,,,,
27/5/2014 00:00,455500,3,2,1460,10311,1,no,1460,0,1975,,8208 138th Ave NE,Redmond,WA 98052,USA
,,,,,,,,,,,,,,,
1/7/2014 00:00,248000,3,1,950,9400,1,no,950,0,1954,1979,3920 153rd Ave SE,Bellevue,WA 98006,USA
1/7/2014 00:00,202000,1,1,590,833,1,no,590,0,1926,1993,701-711 26th Ave,Seattle,WA 98122,USA
1/6/2014 00:00,84350,4,2,2630,16475,2,no,2630,0,1953,1983,9033 NE 32nd St,Yarrow Point,WA 98004,USA
8/5/2014 00:00,2110000,4,1,2100,9200,1,no,1050,1050,1959,1989,14070 Military Rd S,Tukwila,WA 98168,USA
,,,,,,,,,,,,,,,
5/5/2014 00:00,117833.3333,3,1,1340,306848,1,no,1340,0,1953,,17827 Mountain View Rd NE,Duvall,WA 98019,USA
7/5/2014 00:00,,4,4,3680,18804,2,no,3680,0,1990,2009,1223-1237 244th Ave NE,Sammamish,WA 98074,USA
7/5/2014 00:00,176225,3,2,1570,7200,1,no,1570,0,1952,,1249 NE 168th St,Shoreline,WA 98155,USA
7/5/2014 00:00,330000,3,3,1680,1570,3,no,1680,0,2014,,4117 Whitman Ave N,Seattle,WA 98103,USA
,,,,,,,,,,,,,,,
8/5/2014 00:00,537500,4,3,2920,33976,1,no,1460,1460,1964,,645 West Lake Sammamish Pkwy NE,Bellevue,WA 98008,USA
9/5/2014 00:00,346750,3,1,1620,30736,1.5,no,1620,0,1911,1977,16528 SE Newport Way,Bellevue,WA 98006,USA
,,,,,,,,,,,,,,,
12/5/2014 00:00,238750,3,1,1830,8209,1,no,1830,0,1942,1999,15765 Simonds Rd NE,Kenmore,WA 98028,USA
13/5/2014 00:00,,5,4,4430,9000,2,no,4430,0,2013,1923,9235 NE 5th St,Bellevue,WA 98004,USA
15/5/2014 00:00,300000,3,2,1510,7066,1,no,1230,280,1973,2013,10516 Victory Ln NE,Seattle,WA 98125,USA
15/5/2014 00:00,540833.3333,3,2,1640,9972,1,no,1640,0,1977,,25218 SE 31st Pl,Sammamish,WA 98075,USA
15/5/2014 00:00,148612.5,3,1,1040,5000,1,no,1040,0,1959,1989,10050 19th Ave SW,Seattle,WA 98146,USA
16/5/2014 00:00,326428.5714,3,1,1250,4800,1,no,1250,0,1951,1999,3809 SW Findlay St,Seattle,WA 98126,USA
16/5/2014 00:00,135333.3333,4,1,1530,7200,1.5,no,1400,130,1948,1994,5602 S Avon St,Seattle,WA 98178,USA
,,,,,,,,,,,,,,,
20/5/2014 00:00,83300,3,2,1490,7770,1,no,1490,0,1990,,26017 189th Ave SE,Covington,WA 98042,USA
21/5/2014 00:00,266066.6667,4,1,1310,5200,1.5,no,1160,150,1945,2010,7127 29th Ave SW,Seattle,WA 98126,USA
22/5/2014 00:00,,3,3,1860,7440,1,no,1040,820,1954,,10744 62nd Ave S,Seattle,WA 98178,USA
22/5/2014 00:00,,4,3,1990,6180,2,no,1990,0,1990,2009,32706 20th Ave SW,Federal Way,WA 98023,USA
23/5/2014 00:00,83300,3,2,1370,78408,1,no,1370,0,1964,,24007 196th Ave SE,Covington,WA 98042,USA
23/5/2014 00:00,316850,4,3,4060,35621,1,no,2030,2030,1989,,32915 176th Ave SE,Auburn,WA 98092,USA
27/5/2014 00:00,,4,1,1360,13372,1,no,1360,0,1955,2005,18423 61st Pl NE,Kenmore,WA 98028,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
